dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
Adiac,37,390,391,0.7263426780700684,0.7149071143559657,0.7544757033248082,0.7345515951432786,0.035837833,0.7289002537727356,0.7194259793636544,0.7698209718670077,0.7579196361693483,0.036081087,0.7621483206748962,0.7391459746847415,0.7621483375959079,0.7515554318049675,0.035108108,0.7365728616714478,0.7203865689756185,0.7672634271099744,0.7576984865060329,0.03491892,0.7595908045768738,0.7451988445176626,0.7570332480818415,0.7504398901546064,0.03318919,0.7621483206748962,0.7426143025289548,0.7647058823529411,0.7577843549200632,0.0357027,0.7468030452728271,0.7299778580852307,0.7544757033248082,0.7348134692510075,1393.063874721527
ProximalPhalanxTW,6,400,205,0.8243902325630188,0.627901218586565,0.8390243902439024,0.7979215387622238,0.17833333,0.8390243649482727,0.577209183374406,0.8292682926829268,0.7883567872223571,0.17983334,0.8243902325630188,0.6157954998008761,0.8195121951219512,0.7722916300158037,0.17716666,0.8243902325630188,0.618975468975469,0.8390243902439024,0.8020343009350368,0.173,0.8243902325630188,0.5891455339513113,0.8390243902439024,0.8006942934085778,0.17366667,0.8292682766914368,0.6151068128775751,0.8292682926829268,0.7881623053628315,0.17483334,0.8341463208198547,0.5698096880759419,0.8292682926829268,0.7905100170947768,600.0390763282776
PigArtPressure,52,104,208,0.12019231170415878,0.058338298352957015,0.7355769230769231,0.6989219114219113,0.02701923,0.17307692766189575,0.1349295651600732,0.6442307692307693,0.5813664967511122,0.027250001,0.125,0.08721759820834797,0.7019230769230769,0.6506094333017409,0.024192305,0.14903846383094788,0.11159295170371118,0.7115384615384616,0.6646748550594703,0.023673076,0.13461539149284363,0.10764289066890878,0.6490384615384616,0.5949310305079536,0.02503846,0.13461539149284363,0.09257369239436658,0.7932692307692307,0.7549620251543326,0.031634614,0.13461539149284363,0.10503034547152194,0.7355769230769231,0.6921009546009546,591.5426633358002
SemgHandGenderCh2,2,300,600,0.8483333587646484,0.8327774561959628,0.7416666666666667,0.7194347411876786,0.5145,0.8516666889190674,0.8353269869464257,0.6733333333333333,0.6687853231243499,0.5035,0.8300000429153442,0.8162735962342091,0.7033333333333334,0.6933498206678665,0.4785,0.8116666674613953,0.7873214739437437,0.6816666666666666,0.6866270457162548,0.5015,0.7566666603088379,0.6632634233347685,0.6583333333333333,0.6657830090055323,0.4855,0.8133333325386047,0.7957595798482785,0.6716666666666666,0.676582343830666,0.5245,0.878333330154419,0.8673012776039095,0.7383333333333333,0.7261510372128805,1314.1473324298859
WormsTwoClass,2,181,77,0.7142857313156128,0.7119047619047619,0.7662337662337663,0.7542857142857142,0.518,0.6623376607894897,0.6352040816326531,0.7662337662337663,0.766953292945085,0.499,0.6623376607894897,0.6490182328190743,0.7662337662337663,0.7637747946303346,0.5115,0.649350643157959,0.5364548494983278,0.7532467532467533,0.7544152110362157,0.4895,0.701298713684082,0.6840321141837645,0.7792207792207793,0.7803447189159051,0.511,0.6883116960525513,0.6280193236714976,0.7532467532467533,0.7497670670595049,0.4955,0.6623376607894897,0.6404454022988506,0.7272727272727273,0.7211418376449598,687.1053657531738
Meat,3,60,60,0.9666666984558105,0.9665831244778612,0.9166666666666666,0.9162080466958517,0.36866668,0.9666666984558105,0.9665831244778613,0.9,0.9011553273427472,0.35766664,0.98333340883255,0.9833229101521784,0.8833333333333333,0.8814275155738571,0.36133334,0.98333340883255,0.9833229101521784,0.9,0.8998329156223893,0.3633333,1.0,1.0,0.85,0.8514202172096909,0.37566665,0.9666666984558105,0.9661959777492511,0.8333333333333334,0.833876357560568,0.37233332,1.0,1.0,0.8666666666666667,0.8656223893065998,146.87708258628845
FordA,2,3601,1320,0.7969696521759033,0.796221198156682,0.8954545454545455,0.8953481817093699,0.4935,0.8053029775619507,0.8048297783594862,0.8954545454545455,0.8953987569706854,0.48049998,0.7931817770004272,0.7930524759793052,0.8977272727272727,0.8975550862041384,0.4845,0.7954545021057129,0.7949725709657229,0.8962121212121212,0.8961847395224182,0.5055,0.7848484516143799,0.7847219669962144,0.9,0.8997347076247334,0.515,0.8015151023864746,0.8015037593984963,0.9,0.8999627475734183,0.5015,0.7803030014038086,0.7798481711525189,0.9,0.8999701097203189,9389.220015764236
HouseTwenty,2,40,119,0.7899159789085388,0.7877577227652137,0.957983193277311,0.9577804361490154,0.551,0.756302535533905,0.7492188067727636,0.9663865546218487,0.9662836563196706,0.5525,0.756302535533905,0.7505962275059623,0.9663865546218487,0.9662836563196706,0.547,0.7731092572212219,0.7677964876779648,0.9747899159663865,0.9747532760651677,0.55799997,0.756302535533905,0.7459698196540302,0.957983193277311,0.9579221267752795,0.5165,0.756302535533905,0.7492188067727636,0.9663865546218487,0.9662836563196706,0.5065,0.7478991746902466,0.7362588652482269,0.9747899159663865,0.9746682616894092,119.9955141544342
ScreenType,3,375,375,0.46933332085609436,0.4655291026077543,0.5013333333333333,0.49714201722896495,0.341,0.46666666865348816,0.44129257395240035,0.5013333333333333,0.49754036365410775,0.34966668,0.47466665506362915,0.44474183115869304,0.4746666666666667,0.4721822082237559,0.34966668,0.4479999840259552,0.40232166074639025,0.47733333333333333,0.4720708129513161,0.35733333,0.40533334016799927,0.38742153214496405,0.4826666666666667,0.47316745580289776,0.33566666,0.445333331823349,0.42190248509492756,0.47733333333333333,0.45873228758850776,0.33766666,0.4479999840259552,0.43246437194735504,0.488,0.4708828753620402,809.0810306072235
PLAID,11,537,537,0.283053994178772,0.18984503557172297,0.329608938547486,0.2711235356650267,0.091727264,0.2681564390659332,0.1635538863317349,0.3463687150837989,0.30738276442015283,0.09509091,0.2681564390659332,0.17725520079004883,0.3240223463687151,0.2685134757507329,0.0930909,0.27746742963790894,0.1925176881784556,0.3426443202979516,0.2989478060850883,0.09127272,0.2718808352947235,0.15714137997252464,0.3500931098696462,0.3133314205642751,0.09009091,0.2625698447227478,0.15869942060694628,0.3202979515828678,0.26642598093186565,0.09427273,0.2569832503795624,0.147508166429438,0.31843575418994413,0.26343944071773884,818.972146987915
NonInvasiveFetalECGThorax1,42,1800,1965,0.914503812789917,0.9136231129207408,0.9068702290076336,0.9057245689086127,0.024619047,0.9139949083328247,0.9132592343788447,0.8956743002544529,0.89330661938199,0.029166667,0.907379150390625,0.9057640712170516,0.9012722646310433,0.9004495316500138,0.026809525,0.9058524370193481,0.9045534475000527,0.8910941475826972,0.8848951470466848,0.027190479,0.9089058637619019,0.9060901064398178,0.8854961832061069,0.8849530643299847,0.027904764,0.9099236726760864,0.9100597087337913,0.8900763358778626,0.887885499982874,0.026523808,0.8987277150154114,0.8959879861422858,0.8946564885496183,0.889926276176525,6156.572380781174
DodgerLoopDay,7,78,80,0.6000000238418579,0.5740747973830681,0.575,0.5349519632414369,0.17142856,0.5875000357627869,0.5662738811999896,0.4875,0.43472463768115943,0.17728572,0.5875000357627869,0.5846115091804747,0.55,0.55389301874596,0.15757142,0.550000011920929,0.48071030213887356,0.5,0.4402208851407936,0.16071428,0.550000011920929,0.5291932413991238,0.5125,0.45185351413292596,0.17557143,0.6000000238418579,0.5582899018193136,0.5625,0.5532490087927501,0.16971429,0.5875000357627869,0.5371289095909156,0.5125,0.43775641025641027,147.5078911781311
DistalPhalanxOutlineCorrect,2,600,276,0.7753623127937317,0.7657174151150055,0.782608695652174,0.7800925925925926,0.497,0.7862318754196167,0.7792748220942054,0.7934782608695652,0.7927624872579001,0.51,0.7789855003356934,0.7642512077294685,0.7862318840579711,0.78439398302412,0.5025,0.7862318754196167,0.7798477699514648,0.7934782608695652,0.7912992640484214,0.4995,0.782608687877655,0.7732749178532311,0.7898550724637681,0.7869730317609541,0.507,0.7862318754196167,0.775253605686288,0.7862318840579711,0.7830611990527233,0.50549996,0.7862318754196167,0.7759955980466331,0.7934782608695652,0.7912992640484214,1308.7778477668762
HandOutlines,2,1000,370,0.9324324727058411,0.9254819505200151,0.9054054054054054,0.9038138572896751,0.5065,0.9270270466804504,0.9195205065616163,0.9,0.8993762993762994,0.5,0.9297297596931458,0.9234466513878279,0.8783783783783784,0.8778481886969396,0.498,0.9351351857185364,0.929335370511841,0.8891891891891892,0.8875776614979314,0.502,0.9351351857185364,0.9295707623489102,0.8972972972972973,0.8965573119196586,0.49049997,0.9216216206550598,0.914173045697054,0.8756756756756757,0.8742737488144313,0.504,0.9351351857185364,0.9285921065328573,0.8918918918918919,0.8906728250560273,5420.539642333984
NonInvasiveFetalECGThorax2,42,1800,1965,0.9201017618179321,0.9165674616750085,0.9190839694656489,0.9161894287113935,0.031404763,0.9211195707321167,0.9184468251637173,0.9150127226463104,0.9130348017462844,0.027452381,0.9282442927360535,0.9241773147567433,0.9241730279898219,0.9237203323900864,0.027619047,0.9267175793647766,0.9231070294360426,0.927735368956743,0.9270800747265685,0.030095236,0.9231552481651306,0.9192032700369637,0.9145038167938931,0.9156092231537615,0.029476192,0.9267175793647766,0.9214338702173053,0.9119592875318067,0.9129304976879448,0.025285715,0.9358778595924377,0.9328196365138491,0.9002544529262086,0.8995043017445069,6333.547348499298
DodgerLoopWeekend,2,20,138,0.9855072498321533,0.9815359914369816,0.9420289855072463,0.9437444543034604,0.5385,0.9927536249160767,0.9906876307443147,0.9347826086956522,0.936513302174332,0.553,0.97826087474823,0.9725373134328358,0.9202898550724637,0.9218764630606449,0.549,0.9855072498321533,0.9815359914369816,0.9492753623188406,0.9502850219476832,0.5195,0.9855072498321533,0.9815359914369816,0.9565217391304348,0.9572311212814646,0.52849996,0.9855072498321533,0.9815359914369816,0.9492753623188406,0.9499113130002163,0.55149996,0.9855072498321533,0.9815359914369816,0.9492753623188406,0.9499113130002163,48.64142394065857
PigAirwayPressure,52,104,208,0.125,0.12095820845820844,0.25961538461538464,0.19076494524369017,0.02603846,0.13461539149284363,0.11829865082127525,0.22596153846153846,0.16092158053636973,0.026615383,0.11057692766189575,0.08527707837662589,0.22596153846153846,0.16460871562086135,0.030326923,0.12980769574642181,0.11083777333777335,0.1201923076923077,0.05145691532576083,0.02796154,0.125,0.10430931248238941,0.13942307692307693,0.07692420469446833,0.027365386,0.11538462340831757,0.11173495308110692,0.16826923076923078,0.09697730178673918,0.02803846,0.13461539149284363,0.11732754425062118,0.22115384615384615,0.1680783582932904,283.9668138027191
PickupGestureWiimoteZ,10,50,50,0.7599999904632568,0.7610569985569985,0.84,0.8367210567210567,0.13079998,0.7400000095367432,0.7461796536796538,0.74,0.7411111111111112,0.13649999,0.7199999690055847,0.7337101787101786,0.82,0.8175757575757575,0.1357,0.7199999690055847,0.7163347763347764,0.8,0.8021645021645023,0.1326,0.7599999904632568,0.7633549783549783,0.8,0.7977816627816628,0.132,0.7199999690055847,0.720982905982906,0.76,0.750036075036075,0.1222,0.7799999713897705,0.7797008547008548,0.8,0.8015623265623265,134.75634145736694
LargeKitchenAppliances,3,375,375,0.4399999976158142,0.4193697144553143,0.88,0.8797965020980855,0.32733333,0.47466665506362915,0.47409523809523807,0.8373333333333334,0.8367684522368618,0.32766667,0.4906666576862335,0.48536733053693126,0.816,0.8156142495032475,0.327,0.48266667127609253,0.4732250448677949,0.7306666666666667,0.7322889404697016,0.324,0.46133333444595337,0.4618632545718353,0.76,0.7588520206140779,0.34333333,0.47466665506362915,0.4649618046027901,0.7306666666666667,0.7306169806169805,0.34166667,0.47466665506362915,0.46896011046954444,0.7306666666666667,0.7328303820819632,1146.4030632972717
FreezerSmallTrain,2,28,2850,0.8119298815727234,0.8105639727299423,0.7670175438596492,0.7669514381179962,0.52,0.8087719678878784,0.8079802339247653,0.7687719298245614,0.767955997691606,0.49650002,0.8224561810493469,0.821559732016646,0.8196491228070175,0.8190789067420865,0.517,0.8242105841636658,0.823604865014514,0.8624561403508771,0.8613723099006377,0.524,0.7908772230148315,0.7885340802987861,0.843859649122807,0.8436633067888647,0.499,0.8803508877754211,0.879908375224635,0.8515789473684211,0.8508663925921958,0.4955,0.8312280774116516,0.8288920917403504,0.8375438596491228,0.83698413672998,215.8158278465271
BirdChicken,2,20,20,0.8500000238418579,0.8465473145780051,0.8,0.7916666666666667,0.5415,0.8500000238418579,0.8465473145780051,0.85,0.849624060150376,0.526,0.9000000357627869,0.898989898989899,0.8,0.8,0.5085,1.0,1.0,0.95,0.949874686716792,0.5395,0.800000011920929,0.8,0.95,0.949874686716792,0.50450003,0.9000000357627869,0.9,0.9,0.898989898989899,0.525,0.800000011920929,0.7916666666666667,0.75,0.7333333333333333,54.08779311180115
Trace,4,100,100,0.8299999833106995,0.8235941043083901,1.0,1.0,0.26599997,0.8399999737739563,0.8332381104737527,1.0,1.0,0.27225,0.8199999928474426,0.8123971605293366,1.0,1.0,0.28075,0.8399999737739563,0.8297101449275363,1.0,1.0,0.2705,0.8299999833106995,0.8209119496855345,1.0,1.0,0.2785,0.8199999928474426,0.8115128660159715,1.0,1.0,0.2855,0.8399999737739563,0.8305796173500052,1.0,1.0,231.95070576667786
DistalPhalanxTW,6,400,139,0.7194244861602783,0.5434477205841524,0.697841726618705,0.6156670431880781,0.18533333,0.7410072088241577,0.560649975279469,0.7194244604316546,0.6540161573889315,0.1745,0.6978417634963989,0.5502449296804136,0.7122302158273381,0.642818159265691,0.18766665,0.6978417634963989,0.5341502274787784,0.7122302158273381,0.6482125145225092,0.18233335,0.7122302055358887,0.554844367644498,0.7194244604316546,0.6677306045082251,0.19266666,0.6978417634963989,0.539393855413061,0.7194244604316546,0.6660022654993056,0.17533332,0.7194244861602783,0.5307108629013323,0.7338129496402878,0.7068078010392719,610.3913354873657
SonyAIBORobotSurface2,2,27,953,0.8321090936660767,0.8263879400646719,0.8982161594963274,0.8989114264900874,0.545,0.8447008728981018,0.8348276185122727,0.8856243441762854,0.8837970209231841,0.5415,0.8478488326072693,0.843205535377329,0.887722980062959,0.8885301921373732,0.5645,0.8520461320877075,0.845371430544128,0.8793284365162645,0.8788941670602349,0.543,0.8520461320877075,0.8422046467386517,0.8667366211962224,0.8664857714566849,0.562,0.8184679746627808,0.8112791361850156,0.8730325288562435,0.8738050251367293,0.5105,0.8163692951202393,0.8095760605337465,0.869884575026233,0.8712008759141683,102.44543719291687
Herring,2,64,64,0.6875,0.6761133603238867,0.609375,0.49984761407175204,0.5445,0.671875,0.6528028933092225,0.625,0.546875,0.518,0.703125,0.6673050615595075,0.625,0.5295918367346939,0.5265,0.671875,0.6232127838519764,0.65625,0.6097524154589372,0.53499997,0.65625,0.6101882613510521,0.65625,0.5981695869837297,0.5105,0.734375,0.722943722943723,0.65625,0.5981695869837297,0.5265,0.734375,0.7087014725568943,0.671875,0.6102272727272727,189.25710821151733
ElectricDevices,7,8926,7711,0.6058877110481262,0.5133170557631164,0.7119699131111399,0.7030215907593025,0.14985715,0.6070548295974731,0.5143670372551552,0.7108027493191544,0.6894998577970808,0.14414287,0.6036830544471741,0.5070196256724241,0.7100246401244975,0.6903680424512632,0.14299999,0.5965503454208374,0.48706830804924345,0.7102840098560498,0.6964710580272939,0.14157143,0.6139281392097473,0.4952599879298267,0.7010763843859421,0.6883652966755895,0.14828572,0.6036830544471741,0.5150221935280905,0.7013357541174945,0.6958878871600549,0.13928571,0.6153546571731567,0.5322446425356303,0.6969264686811049,0.6863247887176759,12317.012250185013
CricketZ,12,390,390,0.5897436141967773,0.5998001378193393,0.6512820512820513,0.6450882578909847,0.10208333,0.5769230723381042,0.5792171295920068,0.6358974358974359,0.6393021698666305,0.093333334,0.5538461804389954,0.5563065618405826,0.6307692307692307,0.610511185229804,0.10075,0.5538461804389954,0.5553550920397108,0.617948717948718,0.5992382438949245,0.09866667,0.5615384578704834,0.567082483693235,0.6666666666666666,0.6486458973344145,0.09966666,0.5641025900840759,0.5620269041042605,0.6076923076923076,0.6001461035752153,0.09891666,0.5461538434028625,0.5470145286594562,0.6307692307692307,0.62670631206139,1042.3163945674896
MixedShapesSmallTrain,5,100,2425,0.8288659453392029,0.8369991323345338,0.8783505154639175,0.878182332819061,0.2164,0.8037112951278687,0.8044437277814817,0.8272164948453609,0.8271016351691526,0.2258,0.8193814158439636,0.8152146997811961,0.8222680412371134,0.8230311818881948,0.22999999,0.8103092908859253,0.8017653278804009,0.8057731958762887,0.8022683799719463,0.2052,0.8020618557929993,0.7974625510977754,0.7921649484536083,0.7918567928642675,0.2222,0.8008247017860413,0.7884255059494814,0.8181443298969072,0.8178206068655265,0.20679998,0.8197938203811646,0.8128182836950131,0.8288659793814434,0.8260245122428325,769.8557906150818
FordB,2,3636,810,0.703703761100769,0.7037037037037037,0.7703703703703704,0.7703745702977524,0.50450003,0.6901234984397888,0.6888901130682679,0.7777777777777778,0.7762072352657685,0.508,0.6876543760299683,0.687135025213317,0.7679012345679013,0.767703010824357,0.4935,0.6888889074325562,0.6879681547746437,0.7666666666666667,0.7665923248559278,0.5145,0.7049382925033569,0.7049270281598903,0.7567901234567901,0.7564394315077517,0.5015,0.7086420059204102,0.708640198995269,0.7604938271604939,0.7578985932728686,0.5045,0.6901234984397888,0.689668909956513,0.7666666666666667,0.7653424747760208,12334.481492996216
Worms,5,181,77,0.48051947355270386,0.33661442006269593,0.6623376623376623,0.6252228887696868,0.21440001,0.5064935088157654,0.4079475226267156,0.7532467532467533,0.7382761336103868,0.2174,0.44155845046043396,0.16427184466019415,0.6753246753246753,0.6640850080717832,0.2196,0.5064935088157654,0.2812813046010484,0.6883116883116883,0.6317881427586637,0.1988,0.5064935088157654,0.4602672689629211,0.6233766233766234,0.570214266756097,0.225,0.4935064911842346,0.3905083668421562,0.6363636363636364,0.5621959858323494,0.21760002,0.4545454680919647,0.18857142857142856,0.5844155844155844,0.4912144997859284,390.65745735168457
FaceAll,14,560,1690,0.7982248663902283,0.7834765124351272,0.934319526627219,0.9366094546807081,0.08214285,0.7573964595794678,0.7491941233368378,0.8875739644970414,0.8886916280989257,0.08485713,0.8047336935997009,0.7869711284724547,0.8940828402366864,0.8965071083039828,0.08842857,0.8165680170059204,0.8054542435166324,0.8698224852071006,0.8751726307943871,0.08578571,0.8278106451034546,0.8208810958779987,0.8568047337278106,0.8589279147888869,0.086357154,0.7822484970092773,0.7417583559551121,0.9218934911242603,0.9226601516182116,0.07792858,0.8094674348831177,0.7773989404005572,0.8579881656804734,0.8596485230114363,1196.3349397182465
Earthquakes,2,322,139,0.7482014298439026,0.4279835390946502,0.7769784172661871,0.71977189154169,0.503,0.7482014298439026,0.4279835390946502,0.7841726618705036,0.755412824267475,0.51699996,0.7625899314880371,0.5460663038099951,0.762589928057554,0.701692658737928,0.4955,0.7553957104682922,0.4575298438934803,0.7482014388489209,0.6404357995085412,0.5055,0.7697842121124268,0.5327731092436975,0.7553956834532374,0.6687113467121041,0.5105,0.7553957104682922,0.5035714285714286,0.7482014388489209,0.6404357995085412,0.505,0.7625899314880371,0.5279407224451992,0.7553956834532374,0.6570710373849681,850.7573137283325
PowerCons,2,180,180,1.0,1.0,0.9277777777777778,0.9276683873759699,0.522,0.9944444894790649,0.994444272971388,0.95,0.9499984567424921,0.5485,0.9944444894790649,0.994444272971388,0.9277777777777778,0.9277220077220077,0.52900004,0.9888889193534851,0.9888875169774046,0.9277777777777778,0.9276683873759699,0.50450003,0.9888889193534851,0.9888888888888889,0.9277777777777778,0.9277577104751319,0.5305,0.9833333492279053,0.983332818914164,0.9111111111111111,0.911100135819237,0.5305,0.9888889193534851,0.9888875169774046,0.9444444444444444,0.9444444444444444,451.64554476737976
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,0.16800001,0.9904762506484985,0.9907448872966115,1.0,1.0,0.15042856,0.9809524416923523,0.9815476190476191,1.0,1.0,0.15314285,0.9809524416923523,0.9815476190476191,1.0,1.0,0.15671429,0.9904762506484985,0.9907448872966115,1.0,1.0,0.15542857,1.0,1.0,1.0,1.0,0.15742858,0.9809524416923523,0.9815476190476191,1.0,1.0,148.1549289226532
Lightning2,2,60,61,0.7704917788505554,0.7458333333333333,0.7868852459016393,0.7865382476588741,0.557,0.7704917788505554,0.7595720720720721,0.8032786885245902,0.8013330931363719,0.548,0.7704917788505554,0.7595720720720721,0.8032786885245902,0.8013330931363719,0.52199996,0.7704917788505554,0.7653846153846153,0.819672131147541,0.8154374258124539,0.534,0.7704917788505554,0.7595720720720721,0.7704918032786885,0.7704918032786885,0.5495,0.7868852019309998,0.7859649122807018,0.7868852459016393,0.781880594141991,0.526,0.7868852019309998,0.7750354609929078,0.7868852459016393,0.7839424848674174,177.75124859809875
GunPointOldVersusYoung,2,136,315,1.0,1.0,1.0,1.0,0.5205,1.0,1.0,1.0,1.0,0.49,1.0,1.0,1.0,1.0,0.5095,1.0,1.0,1.0,1.0,0.4905,1.0,1.0,1.0,1.0,0.514,1.0,1.0,1.0,1.0,0.495,1.0,1.0,1.0,1.0,223.87232899665833
Yoga,2,300,3000,0.7836666703224182,0.7749320027618514,0.795,0.795092702006337,0.52,0.8240000009536743,0.8217642102534188,0.782,0.7820943768853843,0.513,0.8263333439826965,0.8259378447764258,0.7776666666666666,0.7777407331228592,0.505,0.8356666564941406,0.8352711527043097,0.7976666666666666,0.7969996463593373,0.5095,0.8336666822433472,0.8327918148633444,0.7476666666666667,0.7479514862343082,0.524,0.8180000185966492,0.817103808662446,0.7543333333333333,0.7546331916602688,0.5035,0.8226666450500488,0.8221858572246019,0.808,0.8078995488552352,2499.0248160362244
MelbournePedestrian,10,1194,2439,0.9548995494842529,0.9546786970011809,0.974989749897499,0.9749771401758144,0.109799996,0.951619565486908,0.9513517866819244,0.973759737597376,0.9737368023919616,0.10120001,0.9442394971847534,0.944069965927059,0.9708897088970889,0.9708686199836338,0.1033,0.9565395712852478,0.9563695438681634,0.974989749897499,0.9749339827726259,0.103999995,0.9503895044326782,0.9501294851188329,0.968839688396884,0.9688482360466704,0.1056,0.9540795683860779,0.9536799325856193,0.9622796227962279,0.9624027112744519,0.1019,0.9503895044326782,0.9497304775439053,0.966379663796638,0.9663942272489071,3780.8012688159943
GesturePebbleZ2,6,146,158,0.7721519470214844,0.7700312569407202,0.8164556962025317,0.8123061691159381,0.20566666,0.7721519470214844,0.7698193462200252,0.8291139240506329,0.8271418079129379,0.18950002,0.7721519470214844,0.7676679966984855,0.7911392405063291,0.7796104939866242,0.19983333,0.7721519470214844,0.7692762430463804,0.8354430379746836,0.8336957573494462,0.1965,0.746835470199585,0.7427779150536749,0.8227848101265823,0.8221800772498509,0.2055,0.746835470199585,0.7462197076003045,0.810126582278481,0.8046143850617783,0.19566667,0.7658228278160095,0.7644600936402411,0.8037974683544303,0.7995549016045156,303.44377994537354
MiddlePhalanxOutlineCorrect,2,600,291,0.8350515365600586,0.8274703557312253,0.7869415807560137,0.785286495322176,0.533,0.8453608155250549,0.8389635623547351,0.7903780068728522,0.7904789310278947,0.497,0.8556700944900513,0.8485727029438002,0.8006872852233677,0.801650878782341,0.5015,0.8453608155250549,0.836429044305932,0.7903780068728522,0.7913158906794695,0.5085,0.8556700944900513,0.8503233075340453,0.8041237113402062,0.80439198022192,0.5,0.8591065406799316,0.8519451510827077,0.8041237113402062,0.8047980406985864,0.5075,0.8522337079048157,0.8493879467026155,0.7972508591065293,0.7958361634163836,1478.1831846237183
"Found array with 1 sample(s) (shape=(1, 50)) while a minimum of 2 is required by GaussianMixture."
ShakeGestureWiimoteZ,10,50,50,0.6200000047683716,0.6104489954489954,0.86,0.8505772005772007,0.12730001,0.6399999856948853,0.6244155844155844,0.8,0.7686002886002885,0.12229999,0.6599999666213989,0.62003996003996,0.8,0.7517427017427016,0.120799996,0.6399999856948853,0.5943589743589743,0.76,0.741214341214341,0.12040001,0.5999999642372131,0.517960372960373,0.86,0.852849927849928,0.13679999,0.6399999856948853,0.5791416916416916,0.82,0.8037101787101787,0.1225,0.5999999642372131,0.5617729492729492,0.82,0.8076118326118327,137.78413558006287
ItalyPowerDemand,2,67,1029,0.9708454608917236,0.9708454535151676,0.966958211856171,0.966958211856171,0.56799996,0.9708454608917236,0.9708454535151676,0.9689018464528668,0.9688965587303702,0.5145,0.9582118391990662,0.9582079092053675,0.9611273080660836,0.9611271612159762,0.5215,0.9737609028816223,0.9737609329446064,0.9630709426627794,0.9630655710113231,0.51600003,0.9659863710403442,0.9659735403295979,0.9572400388726919,0.9572389080756029,0.522,0.9659863710403442,0.9659735403295979,0.9650145772594753,0.9650136520618569,0.523,0.9543246030807495,0.9542907423702126,0.9494655004859086,0.9494635913912401,182.72012615203857
ArrowHead,3,36,175,0.822857141494751,0.8231884057971014,0.7771428571428571,0.7720117289875301,0.38866666,0.8399999737739563,0.8402536656543352,0.7085714285714285,0.7115511803072301,0.3773333,0.800000011920929,0.800646024175436,0.6971428571428572,0.7017937068555741,0.38300002,0.800000011920929,0.8027074884331982,0.7542857142857143,0.7510997310990971,0.37366667,0.8057142496109009,0.8097689220976892,0.7771428571428571,0.7769961398017736,0.38366666,0.7714285850524902,0.7740071714543194,0.8057142857142857,0.8018076949129581,0.38233337,0.7771428227424622,0.7789166734323834,0.7942857142857143,0.787145536779621,139.259286403656
